id,drupal_id,drupal_uuid,title,content,author,date,project_id,status,migration_status
20a5de2c-9ed1-4132-b1b9-31fcaa64a458,6659,20a5de2c-9ed1-4132-b1b9-31fcaa64a458,"Nouakchott Tramway Project Agreement Extended to Advance Urban Mobility","<p>Mauritania’s Minister of Equipment and Transport, Dr. Mohamed Ali Ould Sidi Mohamed, and Eng. Sayed Al-Wazir, Board Member of the Arab Contractors Company, have signed an extension of the memorandu","ConstructAfrica",2023-09-27T00:00:00,e074e8b3-9f61-4b7d-b92e-18b82ec50907,published,success
895dbc73-0fc8-4237-b7c6-bf28bbfe36cd,6734,895dbc73-0fc8-4237-b7c6-bf28bbfe36cd,"Ethiopian Railways Corporation Seeks Bidders to Resume Awash-Kombolcha-Hara Gebeya Railway Project Amid Arbitration","<p>The Ethiopian Railways Corporation (ERC) has called for international bidders to submit expressions of interest for consultancy services to assess losses and resume the construction of the Awash-Ko","ConstructAfrica",2025-01-04T00:00:00,096dcd95-9c67-431d-bedb-e45a3a5adb8e,published,success
39ddf0cc-cc08-4673-8ae3-850dfdb570aa,6640,39ddf0cc-cc08-4673-8ae3-850dfdb570aa,"Three consortiums to bid for El Menzel pumped storage project","<p>Morocco's Office of Electricity and Water has narrowed down the contenders for the construction of El Menzel pumped storage hydropower plant to three qualified consortiums. These include:</p><ul><l","ConstructAfrica",2025-01-02T00:00:00,1f2bd884-c675-45e0-a6f4-cfc0321e545c,published,success
086502bf-c353-4ca1-b588-6c1e0d7c192f,6637,086502bf-c353-4ca1-b588-6c1e0d7c192f,"Tunisian utility planning 600MW pumped hydro energy storage plant","<p>Tunisian utility STEG is planning to build a 400-600MW pumped hydro energy storage plant, for a 2029 commissioning date.</p><p>STEG, or the Société tunisienne de l’électricité et du gaz (Tunisian C","Energy Storage News",2022-10-24T00:00:00,30e711f7-4a15-47a0-8525-bbcd37b8705f,published,success
d27bc749-186d-4fb1-91e9-61d769d75b01,6635,d27bc749-186d-4fb1-91e9-61d769d75b01,"Egypt concludes studies for two pumped storage hydropower projects","<p>Feasibility studies for two pumped storage hydropower plants in Luxor and Qena have been finalized, with each facility expected to generate up to 2 GW. The projects are now open to private sector i","ConstructAfrica",2024-07-01T00:00:00,521cdf60-5f81-4e51-bac0-afdac12025fc,published,success
906d1847-5fd8-483b-8034-7689eff47a0e,6801,906d1847-5fd8-483b-8034-7689eff47a0e,"Railway connecting Egypt’s Abu Simbel to Sudan to be established","<p>Plans have been set to establish a railway line connecting Abu Simbel high-speed electric train station to Wadi Halfa in Sudan, Minister of Industry and Transport Kamel El-Wazir said Tuesday.</p><p","State Information Service, Egypt",2024-11-26T00:00:00,561a4c70-d935-4ac8-8215-b044c085edf1,published,success
90ebfaed-9183-4a74-b864-638aa51f5dbe,6735,90ebfaed-9183-4a74-b864-638aa51f5dbe,"Egypt Boosts African Connectivity with Railway Extension","<p>Egypt is working with Sudan to extend this railway to Khartoum, including 360 kilometers of rail within Egypt and a six-kilometer stretch across Lake Nasser to Sudan.</p><p>Source: <a href=""https:/","ConstructAfrica",2021-06-21T00:00:00,561a4c70-d935-4ac8-8215-b044c085edf1,published,success
e871c650-e4e5-4972-846f-7b1363e2ee71,6642,e871c650-e4e5-4972-846f-7b1363e2ee71,"Progress Accelerates on the Trans-Maghreb Railway Project","<p>The Trans-Maghreb railway project is steadily advancing, with significant progress made in feasibility and technical studies. Key railway sections, including the Fes-Oujda line in Morocco and the b","ConstructAfrica",2024-08-31T00:00:00,e793868d-e03e-4129-b157-9320b5035ffb,published,success
f2b38098-3a45-49d0-b8f4-b3cd9faf02f3,6634,f2b38098-3a45-49d0-b8f4-b3cd9faf02f3,"Egypt concludes studies for two pumped storage hydropower projects","<p>Feasibility studies for two pumped storage hydropower plants in Luxor and Qena have been finalized, with each facility expected to generate up to 2 GW. The projects are now open to private sector i","ConstructAfrica",2024-07-01T00:00:00,536c4c9f-040d-4b91-a63c-9ab3bc22f6e8,published,success
7601cf41-4e75-43ef-9545-fac201c168b3,6641,7601cf41-4e75-43ef-9545-fac201c168b3,"Construction of Interstate Road Underway","<p>The construction of a 240.71 km interstate road linking Senegal and Guinea is now underway, strengthening trade and connectivity in the region.&nbsp;</p><p>Backed by a $80.93 million loan from the ","ConstructAfrica",2024-11-27T00:00:00,17994bb2-36b3-480e-948f-60eebb1ecd26,published,success
c692a5cf-2022-4395-ad25-5a67f41257ed,6632,c692a5cf-2022-4395-ad25-5a67f41257ed,"Construction of Kabuyanda Dam is progressing","<p>Construction of Kabuyanda Dam and irrigation network in Kabuyanda TC and Kikagate Sub-Counties, Isingiro District, has reached 21% completion. The project is progressing steadily and is expected to","Ministry of Water and Environment, Uganda",2024-12-16T00:00:00,e40af43d-b086-4b23-bca0-a9b97e0e86de,published,success
8cad1548-59f4-4974-bf85-6d5030824706,6613,8cad1548-59f4-4974-bf85-6d5030824706,"Funding Talks Underway on Phase 2A of Solar Plant ","<p>According to Zimplats' half-yearly report for the period ending 31 December 2024, project funding agreements are ongoing for Phase 2A of the solar plant before project commencement.</p><p>&nbsp;</p","Zimplats",2025-02-26T00:00:00,e5a8cd4f-6630-4b4c-97f9-59eefd8ba9fb,published,success
a609c04e-25b0-4f74-9f22-fcd9cb5bc620,6657,a609c04e-25b0-4f74-9f22-fcd9cb5bc620,"The Klein de Koning residential estate is for sale","<p>Alexandar Swart Property Group is selling developmental land in the Klein de Koning residential estate between R 2 450 000 and R 2 490 000.</p><p>Read more <a href=""https://www.property24.com/new-d","ConstructAfrica",2025-03-12T00:00:00,f5ccbbb7-827f-4af4-bb1f-9f40a0131560,published,success
e7f856ac-0324-491a-8ed6-458c9e6365fd,6658,e7f856ac-0324-491a-8ed6-458c9e6365fd,"Development land for phase 3 for sale","<p>After a successful Phase 1 and 2, the Rabie Property Group has announced that spaces under Phase 3 &nbsp;are now on the market.</p><p>Read more <a href=""https://stonepine.co.za/"">here.</a></p>","Rabie Property Group",2025-02-20T00:00:00,5e9f6bbf-7f8c-4793-ace8-3cc52f2ad62f,published,success
8bce59cd-9ac2-4ebb-bd0b-e8829ee63c41,6631,8bce59cd-9ac2-4ebb-bd0b-e8829ee63c41,"Construction of Umberwood underway","<p>Construction has begun, and the first handovers are expected in June 2025. Pre-installed fibre to homes with an open-access network, solar PV systems for geysers, communal laundry facilities, a swi","Property Flash",2024-12-12T00:00:00,a7adf420-ea8d-4a9a-8cc1-1e4cab0c62c0,published,success
ff189893-6148-43b3-8efe-7564ff374ee4,6619,ff189893-6148-43b3-8efe-7564ff374ee4,"Musonoi copper-cobalt project is under construction","<p>Musonoi copper-cobalt project is under construction. The construction is progressing towards commissioning in early 2025. Mining license was renewed in 2024 for 15 years.</p><p>Read <a href=""https:","ConstructAfrica",2024-03-01T00:00:00,05095b27-672a-46b9-bc24-562989cf4d6b,published,success
ad9ce7ec-3da9-4664-b144-64a5f6846d37,7280,ad9ce7ec-3da9-4664-b144-64a5f6846d37,"Simplified ESIA Report Published","<p>The AfDB on 18 February published an Executive Summary by the consultant Advisian condensing the most important information and conclusions of the ESIA carried out for the Cabeólica Expansion Proje","Cabeolica/Advisian",2025-01-16T00:00:00,19393acc-79e3-44a3-9e17-dcb6492004e3,published,success
c6d86e3f-92fc-4760-b846-ecba93c1e91f,6612,c6d86e3f-92fc-4760-b846-ecba93c1e91f,"Kyabé-Mayo Road Project Update","<p>The African Development Bank (AfDB) and the Government of Chad have formalized a $44.9 million grant agreement to fund the asphalting of the 49.5-kilometer Kyabé-Mayo section of the Kyabé-Singako r","ConstructAfrica",2025-02-27T00:00:00,b4b916d6-0976-4e4e-8a0a-1d54e03bb6c2,published,success
ca561423-8d44-47ad-b26f-b52c1af222e4,6614,ca561423-8d44-47ad-b26f-b52c1af222e4,"Setec and CRDC extend cooperation for Morocco rail projects studies","<p>Setec Maroc and Morocco branch of China Railway Design Corporation (CRDC) signed an extended memorandum of cooperation, focusing on the studies of Kenitra-Marrakech and Marrakech-Agadir high-speed ","ConstructAfrica",2024-12-09T00:00:00,04453ed5-04f4-407e-b144-b069f6e4023d,published,success
7c4e3c42-e580-4f95-89c3-ea8658682ec9,6611,7c4e3c42-e580-4f95-89c3-ea8658682ec9,"Eswatini Rail Link (ESRL) Project Update","<p>The Eswatini Rail Link (ESRL) Project is advancing steadily, with the resettlement phase nearing completion. Significant progress has been made in constructing new housing units for relocated commu","ConstructAfrica",2025-02-22T00:00:00,c27ff10a-8cc1-4530-a664-1158ee14affa,published,success
1429e831-35b1-4717-a7ee-2ce4b20ca9fb,6610,1429e831-35b1-4717-a7ee-2ce4b20ca9fb,"Kropz Announces Highlights for H1 2023","<p>The Company has started to identify potential funding solutions for the development of Hinda;</p><p>Continued engagement with local government regarding project development; and</p><p>Reduced sized","Kropz",2023-06-30T00:00:00,3b6bd83e-5060-4bec-87b2-bd4f1387110b,published,success
479ed875-3831-42cc-bad5-d872ed4f1e0c,6609,479ed875-3831-42cc-bad5-d872ed4f1e0c,"Deep Yellow to evaluate opportunities with other parties in Nova JV","<p>During June of 2024, JOGMEC advised of its intention to withdraw from the joint venture with documentation currently in process to facilitate this. As a corporate joint venture, this process may ta","Deep Yellow Ltd",2024-12-01T00:00:00,a6408e24-1cb6-4ca8-bc60-e2dd0e484439,published,success
8e37a87c-8efe-4c29-b1d8-4ac41cafb93b,6608,8e37a87c-8efe-4c29-b1d8-4ac41cafb93b,"Alaskite Alley has been underexplored and represents a substantial opportunity to discover additional uranium resources","<p>The prospective portion of Alaskite Alley within EPL3496 has been underexplored and represents a substantial opportunity to discover additional uranium resources of the basement style.</p><p>Only a","Deep Yellow Ltd",2024-12-01T00:00:00,039e798e-a771-476e-b1db-cd1e14b2c5d8,published,success
5b5036b0-9523-4a29-8651-7c53bf1f07f8,6607,5b5036b0-9523-4a29-8651-7c53bf1f07f8,"FID is expected to be made in Q4 2024","<p>Deep Yellow and Ausenco performed a comprehensive market re-evaluation of the CAPEX and OPEX one year after the initial DFS pricing study.</p><p>The results from this Re-Costing Study, which were a","Deep Yellow Ltd",2024-09-01T00:00:00,a23a4273-cb13-478c-8d68-c02526884a46,published,success
78599ced-2d2c-45dc-98aa-81b127728724,6606,78599ced-2d2c-45dc-98aa-81b127728724,"Exploitation license for Fekola expected in the first quarter of 2025","<p>Following the expected receipt of the exploitation license for Fekola Regional in the first quarter of 2025, mining and trucking operations will commence, with gold production expected in mid-2025.","B2Gold Corp",2024-12-01T00:00:00,7e29399f-7dca-420f-8232-9dd651e7622a,published,success
8e908086-edbb-48c6-a7b1-5f257dab96c7,6605,8e908086-edbb-48c6-a7b1-5f257dab96c7,"Zimplats sinks US$413 million in mine development","<p>ZIMBABWE’S largest platinum miner, Zimplats, says it has so far spent a total of US$413 million on its mine development projects against a budget of US$468 million.</p><p>“The development of the Mu","ConstructAfrica",2024-11-01T00:00:00,97d4a636-e6c5-4afe-9ab6-c794613f8908,published,success
85ad407d-4da6-4ffd-931f-5cbb11abfb71,6604,85ad407d-4da6-4ffd-931f-5cbb11abfb71,"Emmerson submitted updated ESIA for Khemisset project","<p>Emmerson, which is developing the world class Khemisset Potash Project in Morocco is pleased to announce its Interim Results for the six-month period ended 30 June 2024 and an update on its activit","Emmerson",2024-09-27T00:00:00,bf3397ec-4c1d-43cc-9891-db900fc59c75,published,success
034979ee-35a5-4448-90f4-4933dd0d3611,6603,034979ee-35a5-4448-90f4-4933dd0d3611,"Pasofino Gold Completes Drilling at Bukon Jedeh, Dugbe Gold Project in Liberia","<p>Pasofino Gold Limited is pleased to announce the completion of its diamond core drilling program testing the Bukon Jedeh 'gold camp' within the Company's Dugbe Gold Project, Liberia.</p><p>11 holes","Pasofino Gold Ltd",2024-06-03T00:00:00,e481956f-bd47-4f57-94b1-ace15510685f,published,success
73dcf09f-0f40-4aa0-b26a-cc8bbe3c2f10,6602,73dcf09f-0f40-4aa0-b26a-cc8bbe3c2f10,"The expansion of Motheo to 5.2Mtpa is now largely complete","<p>The expansion of Motheo to 5.2Mtpa is now largely complete with construction activities focused on mine services infrastructure at the A4 open pit and the construction of the haul road between the ","Sandfire",2024-07-25T00:00:00,5a47b484-aa6d-40e9-8822-3b65048d526e,published,success
27a73203-2c76-414e-9462-f684598a0ed9,6601,27a73203-2c76-414e-9462-f684598a0ed9,"Northern Cape copper projects move forward as Orion secures BEE approval","<p>ORION Minerals is now poised to progress with its Northern Cape copper projects after the Takeover Regulation Panel approved the company’s Black Economic Empowerment (BEE) Entrepreneur Share Acquis","DFA",2025-02-09T00:00:00,2214b747-fad5-4625-9ee9-2bd9bb713f9d,published,success
efa13af7-4a9e-4eeb-adca-32388b0c3e4b,6600,efa13af7-4a9e-4eeb-adca-32388b0c3e4b,"Northern Cape copper projects move forward as Orion secures BEE approval","<p>ORION Minerals is now poised to progress with its Northern Cape copper projects after the Takeover Regulation Panel approved the company’s Black Economic Empowerment (BEE) Entrepreneur Share Acquis","DFA",2025-02-09T00:00:00,e3a3c778-f074-468f-afa7-9b44fe28194e,published,success
a3ce1e8b-9613-4a2f-9321-569084cc5213,6599,a3ce1e8b-9613-4a2f-9321-569084cc5213,"Northern Cape copper projects move forward as Orion secures BEE approval","<p>ORION Minerals is now poised to progress with its Northern Cape copper projects after the Takeover Regulation Panel approved the company’s Black Economic Empowerment (BEE) Entrepreneur Share Acquis","DFA",2025-02-09T00:00:00,9f5de55d-d6eb-4ac4-b13d-8d771a315b85,published,success
18f03d6b-3f08-4713-9d13-cc49ce30a9c4,6598,18f03d6b-3f08-4713-9d13-cc49ce30a9c4,"Harmony Gold board approves R7.9bn project on back of superb half-year results","<p>The board of mining company Harmony Gold has approved the commencement of a R7.9-billion life-of-mine (LoM) extension project at the rich Mponeng gold mine in the West Wits region of South Africa's","Mining Weekly",2024-02-28T00:00:00,824d3a30-44b5-46df-8692-2a999e53954c,published,success
3fe3ceba-36fa-421d-9141-8b77586fecba,6597,3fe3ceba-36fa-421d-9141-8b77586fecba,"Fortuna Mining Corp. announced drilling results from the Karakara Prospect","<p>Fortuna Mining Corp. announced drilling results from the Karakara Prospect at the Diamba Sud Gold Project in Senegal. Notably, drill hole DSDD243 intersected 31.3 grams per tonne (g/t) gold over an","Fortuna Mining Corp",2024-06-25T00:00:00,992ad524-7b3c-4c91-b6b2-a905d4359be5,published,success
26db6c0d-649d-4f7f-8ac6-fb405b8c8c80,6596,26db6c0d-649d-4f7f-8ac6-fb405b8c8c80,"West African Resources' Kiaka progresses","<p>Australian miner West African Resources is well on its way to bringing its second African mine, Kiaka in Burkina Faso, into production. The company is hoping to emulate the success it has enjoyed w","Mining Review Africa",2024-11-20T00:00:00,5cdc01c5-a1c6-44e8-a69c-f39132bdf5e7,published,success
64125e87-72c4-4e54-8176-69c9b164112a,6595,64125e87-72c4-4e54-8176-69c9b164112a,"Andrada Mining secured loan from LCA for second tin processing jig plant","<p>Andrada Mining (AIM: ATM, OTCQB: ATMTF) has secured a USD2,5 million loan facility from LC Abelheim Limited (“LCA”), a trustee of The Orange Trust, one of its largest shareholders (15.81% stake), t","Andrada Mining",2025-02-12T00:00:00,64fb54c4-3600-4d01-80c4-820ac30d119f,published,success
e1d220b4-9978-4a11-8662-3587dfa81b59,6655,e1d220b4-9978-4a11-8662-3587dfa81b59,"Construction of the Abidjan Economic and Industrial Platform PEIA PK24: Minister Souleymane Diarrassouba notes the progress of the work","<p>The Minister of Trade and Industry carried out a field visit to the construction site of the Abidjan Economic and Industrial Center (PEIA) on Wednesday, October 24, 2024, at the PK 24 Akoupé-Zeudji","Abijan.net",2024-10-25T00:00:00,d0dbc676-2698-47e5-8c65-9a81084d749f,published,success
b90999cd-f746-45ab-89dc-e08a5380be8d,6656,b90999cd-f746-45ab-89dc-e08a5380be8d,"Investors invited for Abidjan Industrial Economic Platform (PEIA)","<p>Investors interested in the following sectors are invited to invest in Cote d'Ivoire.</p><ul><li>Shea Processing</li><li>Rubber Processing</li><li>Palm oil</li><li>Garmenting</li><li>Glass manufact","ConstructAfrica",2025-02-11T00:00:00,d0dbc676-2698-47e5-8c65-9a81084d749f,published,success
